class_desc,domain_desc,asd_desc,domaincat_desc,short_desc,watershed_desc,state_name,state_fips_code,Value,group_desc,unit_desc,prodn_practice_desc,state_ansi,freq_desc,load_time,county_ansi,statisticcat_desc,commodity_desc,agg_level_desc,end_code,county_name,zip_5,state_alpha,util_practice_desc,reference_period_desc,source_desc,location_desc,week_ending,year,country_code,county_code,CV (%),congr_district_code,region_desc,asd_code,begin_code,watershed_code,country_name,sector_desc
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,34,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2015-03-30 15:05:33.000,,PRICE RECEIVED,CORN,NATIONAL,02,,,US,GRAIN,FEB,SURVEY,US TOTAL,,2014,9000,,,,,,02,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,35,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2015-04-30 15:00:23.000,,PRICE RECEIVED,CORN,NATIONAL,03,,,US,GRAIN,MAR,SURVEY,US TOTAL,,2014,9000,,,,,,03,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,35,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2015-05-28 15:04:02.000,,PRICE RECEIVED,CORN,NATIONAL,04,,,US,GRAIN,APR,SURVEY,US TOTAL,,2014,9000,,,,,,04,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,35,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2015-06-29 15:03:27.000,,PRICE RECEIVED,CORN,NATIONAL,05,,,US,GRAIN,MAY,SURVEY,US TOTAL,,2014,9000,,,,,,05,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,33,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2015-07-30 15:04:06.000,,PRICE RECEIVED,CORN,NATIONAL,06,,,US,GRAIN,JUN,SURVEY,US TOTAL,,2014,9000,,,,,,06,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,30,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2015-08-31 15:03:56.000,,PRICE RECEIVED,CORN,NATIONAL,07,,,US,GRAIN,JUL,SURVEY,US TOTAL,,2014,9000,,,,,,07,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,27,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2015-09-29 15:13:09.000,,PRICE RECEIVED,CORN,NATIONAL,08,,,US,GRAIN,AUG,SURVEY,US TOTAL,,2014,9000,,,,,,08,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,26,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2015-10-29 15:13:56.000,,PRICE RECEIVED,CORN,NATIONAL,09,,,US,GRAIN,SEP,SURVEY,US TOTAL,,2014,9000,,,,,,09,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,26,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2015-11-30 15:03:48.000,,PRICE RECEIVED,CORN,NATIONAL,10,,,US,GRAIN,OCT,SURVEY,US TOTAL,,2014,9000,,,,,,10,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,27,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2015-12-30 15:08:49.000,,PRICE RECEIVED,CORN,NATIONAL,11,,,US,GRAIN,NOV,SURVEY,US TOTAL,,2014,9000,,,,,,11,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,28,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2016-01-29 15:04:14.000,,PRICE RECEIVED,CORN,NATIONAL,12,,,US,GRAIN,DEC,SURVEY,US TOTAL,,2014,9000,,,,,,12,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,54,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2014-02-04 15:45:06.000,,PRICE RECEIVED,CORN,NATIONAL,01,,,US,GRAIN,JAN,SURVEY,US TOTAL,,2013,9000,,,,,,01,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,55,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2014-02-28 15:04:35.000,,PRICE RECEIVED,CORN,NATIONAL,02,,,US,GRAIN,FEB,SURVEY,US TOTAL,,2013,9000,,,,,,02,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,56,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2014-03-28 15:04:52.000,,PRICE RECEIVED,CORN,NATIONAL,03,,,US,GRAIN,MAR,SURVEY,US TOTAL,,2013,9000,,,,,,03,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,55,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2014-04-30 15:10:28.000,,PRICE RECEIVED,CORN,NATIONAL,04,,,US,GRAIN,APR,SURVEY,US TOTAL,,2013,9000,,,,,,04,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,55,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2014-05-30 15:05:15.000,,PRICE RECEIVED,CORN,NATIONAL,05,,,US,GRAIN,MAY,SURVEY,US TOTAL,,2013,9000,,,,,,05,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,54,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2014-06-27 15:04:35.000,,PRICE RECEIVED,CORN,NATIONAL,06,,,US,GRAIN,JUN,SURVEY,US TOTAL,,2013,9000,,,,,,06,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,53,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2014-07-31 15:07:59.000,,PRICE RECEIVED,CORN,NATIONAL,07,,,US,GRAIN,JUL,SURVEY,US TOTAL,,2013,9000,,,,,,07,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,49,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2014-08-28 15:10:37.000,,PRICE RECEIVED,CORN,NATIONAL,08,,,US,GRAIN,AUG,SURVEY,US TOTAL,,2013,9000,,,,,,08,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,44,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2014-09-29 15:10:54.000,,PRICE RECEIVED,CORN,NATIONAL,09,,,US,GRAIN,SEP,SURVEY,US TOTAL,,2013,9000,,,,,,09,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,37,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2014-11-04 09:03:35.000,,PRICE RECEIVED,CORN,NATIONAL,10,,,US,GRAIN,OCT,SURVEY,US TOTAL,,2013,9000,,,,,,10,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,36,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2014-11-26 12:14:27.000,,PRICE RECEIVED,CORN,NATIONAL,11,,,US,GRAIN,NOV,SURVEY,US TOTAL,,2013,9000,,,,,,11,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,36,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2015-01-30 15:04:53.000,,PRICE RECEIVED,CORN,NATIONAL,12,,,US,GRAIN,DEC,SURVEY,US TOTAL,,2013,9000,,,,,,12,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,53,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2013-01-31 15:08:55.000,,PRICE RECEIVED,CORN,NATIONAL,01,,,US,GRAIN,JAN,SURVEY,US TOTAL,,2012,9000,,,,,,01,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,55,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2013-02-28 15:06:59.000,,PRICE RECEIVED,CORN,NATIONAL,02,,,US,GRAIN,FEB,SURVEY,US TOTAL,,2012,9000,,,,,,02,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,55,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2013-03-27 15:16:26.000,,PRICE RECEIVED,CORN,NATIONAL,03,,,US,GRAIN,MAR,SURVEY,US TOTAL,,2012,9000,,,,,,03,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,54,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2013-05-01 10:23:19.000,,PRICE RECEIVED,CORN,NATIONAL,04,,,US,GRAIN,APR,SURVEY,US TOTAL,,2012,9000,,,,,,04,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,54,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2013-06-03 08:29:42.000,,PRICE RECEIVED,CORN,NATIONAL,05,,,US,GRAIN,MAY,SURVEY,US TOTAL,,2012,9000,,,,,,05,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,54,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2013-06-27 15:04:26.000,,PRICE RECEIVED,CORN,NATIONAL,06,,,US,GRAIN,JUN,SURVEY,US TOTAL,,2012,9000,,,,,,06,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,61,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2013-07-31 15:08:07.000,,PRICE RECEIVED,CORN,NATIONAL,07,,,US,GRAIN,JUL,SURVEY,US TOTAL,,2012,9000,,,,,,07,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,64,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2013-08-30 15:04:59.000,,PRICE RECEIVED,CORN,NATIONAL,08,,,US,GRAIN,AUG,SURVEY,US TOTAL,,2012,9000,,,,,,08,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,57,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2013-09-27 15:18:36.000,,PRICE RECEIVED,CORN,NATIONAL,09,,,US,GRAIN,SEP,SURVEY,US TOTAL,,2012,9000,,,,,,09,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,56,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2013-10-31 15:16:51.000,,PRICE RECEIVED,CORN,NATIONAL,10,,,US,GRAIN,OCT,SURVEY,US TOTAL,,2012,9000,,,,,,10,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,58,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2013-12-03 12:19:02.000,,PRICE RECEIVED,CORN,NATIONAL,11,,,US,GRAIN,NOV,SURVEY,US TOTAL,,2012,9000,,,,,,11,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,57,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2013-12-30 15:04:09.000,,PRICE RECEIVED,CORN,NATIONAL,12,,,US,GRAIN,DEC,SURVEY,US TOTAL,,2012,9000,,,,,,12,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,50,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2012-01-01 00:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,01,,,US,GRAIN,JAN,SURVEY,US TOTAL,,2011,9000,,,,,,01,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,56,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2012-01-01 00:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,02,,,US,GRAIN,FEB,SURVEY,US TOTAL,,2011,9000,,,,,,02,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,54,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2012-01-01 00:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,03,,,US,GRAIN,MAR,SURVEY,US TOTAL,,2011,9000,,,,,,03,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,61,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2012-05-03 16:54:47.000,,PRICE RECEIVED,CORN,NATIONAL,04,,,US,GRAIN,APR,SURVEY,US TOTAL,,2011,9000,,,,,,04,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,61,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2012-05-31 15:24:21.000,,PRICE RECEIVED,CORN,NATIONAL,05,,,US,GRAIN,MAY,SURVEY,US TOTAL,,2011,9000,,,,,,05,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,61,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2012-06-28 15:09:24.000,,PRICE RECEIVED,CORN,NATIONAL,06,,,US,GRAIN,JUN,SURVEY,US TOTAL,,2011,9000,,,,,,06,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,60,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2012-08-02 10:42:16.000,,PRICE RECEIVED,CORN,NATIONAL,07,,,US,GRAIN,JUL,SURVEY,US TOTAL,,2011,9000,,,,,,07,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,66,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2012-08-31 15:16:31.000,,PRICE RECEIVED,CORN,NATIONAL,08,,,US,GRAIN,AUG,SURVEY,US TOTAL,,2011,9000,,,,,,08,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,61,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2012-09-27 15:15:55.000,,PRICE RECEIVED,CORN,NATIONAL,09,,,US,GRAIN,SEP,SURVEY,US TOTAL,,2011,9000,,,,,,09,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,55,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2012-10-31 15:08:40.000,,PRICE RECEIVED,CORN,NATIONAL,10,,,US,GRAIN,OCT,SURVEY,US TOTAL,,2011,9000,,,,,,10,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,56,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2012-01-01 00:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,11,,,US,GRAIN,NOV,SURVEY,US TOTAL,,2011,9000,,,,,,11,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,56,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2012-12-31 13:14:32.000,,PRICE RECEIVED,CORN,NATIONAL,12,,,US,GRAIN,DEC,SURVEY,US TOTAL,,2011,9000,,,,,,12,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,40,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2012-01-01 00:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,01,,,US,GRAIN,JAN,SURVEY,US TOTAL,,2010,9000,,,,,,01,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,39,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2012-01-01 00:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,02,,,US,GRAIN,FEB,SURVEY,US TOTAL,,2010,9000,,,,,,02,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,39,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2012-01-01 00:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,03,,,US,GRAIN,MAR,SURVEY,US TOTAL,,2010,9000,,,,,,03,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,38,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2012-01-01 00:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,04,,,US,GRAIN,APR,SURVEY,US TOTAL,,2010,9000,,,,,,04,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,38,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2012-01-01 00:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,05,,,US,GRAIN,MAY,SURVEY,US TOTAL,,2010,9000,,,,,,05,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,38,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2012-01-01 00:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,06,,,US,GRAIN,JUN,SURVEY,US TOTAL,,2010,9000,,,,,,06,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,39,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2012-01-01 00:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,07,,,US,GRAIN,JUL,SURVEY,US TOTAL,,2010,9000,,,,,,07,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,40,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2012-01-01 00:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,08,,,US,GRAIN,AUG,SURVEY,US TOTAL,,2010,9000,,,,,,08,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,45,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2012-01-01 00:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,09,,,US,GRAIN,SEP,SURVEY,US TOTAL,,2010,9000,,,,,,09,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,47,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2012-01-01 00:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,10,,,US,GRAIN,OCT,SURVEY,US TOTAL,,2010,9000,,,,,,10,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,49,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2012-01-01 00:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,11,,,US,GRAIN,NOV,SURVEY,US TOTAL,,2010,9000,,,,,,11,00000000,UNITED STATES,CROPS
ALL CLASSES,TOTAL,,NOT SPECIFIED,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN PCT OF PARITY",,US TOTAL,99,51,FIELD CROPS,PCT OF PARITY,ALL PRODUCTION PRACTICES,,MONTHLY,2012-01-01 00:00:00.000,,PRICE RECEIVED,CORN,NATIONAL,12,,,US,GRAIN,DEC,SURVEY,US TOTAL,,2010,9000,,,,,,12,00000000,UNITED STATES,CROPS
